link_id,platform,share_url,title,pubdate,view,like,reply,share,favorite,cover_url,tags,bgm,co_operators,related_series
要年后才能更新啦。大家不要抛弃我啊！！ #汉服",2020/01/21,68000,4131,0,0,0,,#作品推广#汉服,,,
6c797d03,快手,https://www.kuaishou.com/short-video/3xp8duqb92t7i5s,数数我自己也拍了好多汉服了呀，还有好多照片一首歌都不够放...明年希望拍别人的时候别人也常来拍拍我哈哈,2020/01/16,81000,1261,0,0,0,,,,,
bfcaf9d7,快手,https://www.kuaishou.com/short-video/3xjvga3vt3i5bz9,"自君一别，度日如年。
出镜：cici
摄/后：我
（以后要练习一下写真类的视频啦哈哈！剧情类也经常会出哒～）",2020/01/13,37000,743,0,0,0,,,,,
c2916087,快手,https://www.kuaishou.com/short-video/3xgzwzm7nm8kamm,"感谢大家去年的陪伴。
今年我立个flag，一定要多出视频多出照片，让你们多看看我也多看看好看的小哥哥小姐姐们哈哈",2020/01/11,35000,734,0,0,0,,,,,
3e9ef431,快手,https://www.kuaishou.com/short-video/3xsmh5rbtzypih4,"愿岁月无蹉跎，愿天意随人愿。
（大家可以写故事了）",2020/01/06,40000,653,0,0,0,,,,,
a5189638,快手,https://www.kuaishou.com/short-video/3xcbbfbbnqbe4ck,"来吧，需要你们的眼泪！
明天大结局",2020/01/05,43000,757,0,0,0,,,,,
487d6c2f,快手,https://www.kuaishou.com/short-video/3xsmt5kz46ah8nk,"早上好呀～
下一个视频准备虐一下哈哈哈哈",2020/01/04,40000,529,0,0,0,,,,,
d4b110f0,快手,https://www.kuaishou.com/short-video/3xchwper2bhjaai,"来来来，笔给你们。
还有几个part。
到时候记得一起写哈哈哈",2020/01/03,42000,445,0,0,0,,,,,
a2a895e9,快手,https://www.kuaishou.com/short-video/3xmvnxr6t94d6c4,哈哈哈许久不营业的我，这次终于又有个长故事啦～,2020/01/02,83000,1081,0,0,0,,,,,
4bf88eaf,快手,https://www.kuaishou.com/short-video/3x66e9ftqqf9j9a,"2020快乐～
预告奉上～",2020/01/01,38000,920,0,0,0,,,,,
a105372a,快手,https://www.kuaishou.com/short-video/3xd4ak39wbqw7hm,来自小希的预告！一下午两套衣服我也是很佩服我自己！,2019/11/12,46000,1083,0,0,0,,,,,
53aa7447,快手,https://www.kuaishou.com/short-video/3xsazhqv79akhmw,突然发现之前发的闪屏太严重了..原谅我重新发一遍...,2019/11/12,39000,916,0,0,0,,,,,
2a4aeafc,快手,https://www.kuaishou.com/short-video/3xb6v8t29wt2c59,坐等照片嘻嘻。感谢清影的视频～@快手粉条(O3xhcy6vhfzcu3qe),2019/11/11,43000,1387,0,0,0,,#作品推广,,,
e8ced1b0,快手,https://www.kuaishou.com/short-video/3xqejrk69vh5wm6,（续集来啦，全称打戏！）可惜你从来不配当我的对手。,2019/10/19,45000,1073,0,0,0,,,,,
b4d062c0,快手,https://www.kuaishou.com/short-video/3xagcqvrxcsbjti,"没想到你我再见确实今日这般，
师姐，这次我未必会输给你。",2019/10/18,44000,885,0,0,0,,,,,
4ed51362,快手,https://www.kuaishou.com/short-video/3xbvjy4mfk3fuee,【一章】 除你之外，不过寻常。,2019/10/02,47000,1226,0,0,0,,,,,
f0c090d3,快手,https://www.kuaishou.com/short-video/3xc2vhgreqtd28u,【三章】原来你我也有分离的这日，剩我一人独守回忆,2019/09/29,82000,4089,0,0,0,,,,,
12a88afb,快手,https://www.kuaishou.com/short-video/3x7g8ehix2z28qq,【二章】与你看遍世间繁华。,2019/09/25,71000,3037,0,0,0,,,,,
df67f084,快手,https://www.kuaishou.com/short-video/3xm9ig9j5dpmzys,如清风明月。,2019/09/23,108000,7640,0,0,0,,,,,
8bdfeed7,快手,https://www.kuaishou.com/short-video/3xums3sy87v7aj6,"我恨你，恨之入骨。
且爱你，如痴如醉。",2019/09/19,59000,2390,0,0,0,,,,,
71450eb2,快手,https://www.kuaishou.com/short-video/3xg6y38jqq3rsug,长相思兮长相忆，短相思兮无穷极，早知如此绊人心，何如当初莫相识。（节奏很慢哦）,2019/09/11,41000,833,0,0,0,,,,,
83d5c3fb,快手,https://www.kuaishou.com/short-video/3xjg6yrdhkk8hnm,"秋色系视频，明天发！
先放个调色预告～",2019/09/10,48000,1158,0,0,0,,,,,
e4a9c129,快手,https://www.kuaishou.com/short-video/3xshda36c5k4ahq,君心似我。,2019/08/23,41000,568,0,0,0,,,,,
8eccb9c0,快手,https://www.kuaishou.com/short-video/3x8s3pa2vw8gkv6,世间种种，情有独钟。,2019/08/23,46000,718,0,0,0,,,,,
da7e0533,快手,https://www.kuaishou.com/short-video/3xc2zrfyb55gy8m,问君何时还，对窗倚栏杆。,2019/08/17,50000,1259,0,0,0,,,,,
ccce6d44,快手,https://www.kuaishou.com/short-video/3xq24pb3fwnptam,尘世离人，轮回复入。,2019/08/16,51000,761,0,0,0,,,,,
7cc7f2b2,快手,https://www.kuaishou.com/short-video/3xamrpzpju4ya9m,伞下走浮生，剑出莫扬眉。,2019/08/14,64000,1320,0,0,0,,,,,
f6e25010,快手,https://www.kuaishou.com/short-video/3xsdpajhhvhncqm,"妄念（下）
红尘浮世皆可渡，唯你是妄念...",2019/08/01,61000,1047,0,0,0,,,,,
79966013,快手,https://www.kuaishou.com/short-video/3xaqwaxnz4m6ygm,"妄念（中）
愿做飞蛾，奋不顾身。",2019/08/01,69000,1246,0,0,0,,,,,
1010714b,快手,https://www.kuaishou.com/short-video/3xgfmxukmfejj3i,"妄念（上）
菩提尽头相思树，问前尘是缘是劫，谁不负",2019/07/31,117000,5327,0,0,0,,,,,
5435e0ef,抖音,https://www.douyin.com/video/6934986831431847168,我会化作人间的风雨，陪在你身边。,2021/03/02,0,325941,12758,8009,9134,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/3ef6e417b3994c23a050e266a2521790_1614677457~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=yw7bLCIyTSwR9MVXwcwtsRkMBMI%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250809224414F66F9A66ACC917F83409,,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/6934986863438514974.mp3,,
651a3867,抖音,https://www.douyin.com/video/6901598619002998031,哪那么多话？打就完事了！（今年部分的打戏混剪，大家顺便锻炼一下脖子哈哈）#字正腔圆,2020/12/02,0,88771,1567,2577,2995,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/72666223ff7141099d95fa47db98f4c4_1606903660~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=ypXnfDj%2BOdW8PSfn6nc7yzR%2BJ7s%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202508092244153ECBE7D22F8D56CDBE16,#字正腔圆,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/6901613732200991496.mp3,,
458dedb3,抖音,https://www.douyin.com/video/6868101042177854735,坊间红极一时的姑娘弹着琵琶，酒后玩笑般说起，当年真心托付一人，等来的，却是他和别人的一纸婚书。🎬：@知竹zZ,2020/09/03,0,196410,6136,12589,8085,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/4c65ce12338a428fa37d243105ad6206_1599104393~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=1ZEGK%2FGKD1j8F7xDww6F%2FATs8tg%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202508092244154BFBA9DAEBA755F7EBC5,,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/6868101069677415175.mp3,,
fee27c64,抖音,https://www.douyin.com/video/7491553187451718970,曾经我也以为，遇见你是我此生最幸运的事。 #梦幻手游盘丝洞#圻夏夏,2025/04/10,0,307532,3328,22863,10298,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/oMqy8XMl7BJjgAOdfdQBSOCAXPGgfZSd7P8RSf~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=iVXZ9C7M8hDBem58DxoiQvGWv5M%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2025080922441584005C1722D11903E98F,#古风#剧情#剧情演绎#梦幻手游盘丝洞,https://lf9-music-east.douyinstatic.com/obj/ies-music-hj/7491553229340461883.mp3,,
6284f6af,抖音,https://www.douyin.com/video/7431073387490970938,"“我不是小丑女，我是哈莉奎茵。” #即梦AI奇特妆造 #即梦AI #AI奇特妆造的反差感谁懂啊
@圻夏夏 给我帅飞夏总",2024/10/29,0,169012,801,15578,5338,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/ogAJBeZBWIOgeCeyJCGP3gv18Q57INLgUJVBkJ~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=iDp9X5PcQ2z0bePgGaiCvzSCJ8g%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250809224416914BF785BFA582F45F2A,#二次元#ai奇特妆造的反差感谁懂啊#二次元衍生#即梦ai#cosplay#即梦ai奇特妆造,https://sf5-hl-ali-cdn-tos.douyinstatic.com/obj/ies-music/7425764385941162802.mp3,圻夏夏,
f5044eeb,抖音,https://www.douyin.com/video/7336929033143323915,甜言蜜语是表达爱意的有效捷径，实际行动是展示内心的正确方法！#兰蔻小黑瓶发光眼霜 #圻夏夏,2024/02/21,0,334213,10149,23569,18912,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/oUgBoTtbfS8leAAGQDmS9A2ngDJADKCENR0VQy~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=9Qt91WEoUI1wUPZbr4Uyu2n%2FOSk%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202508092244162FBBCD5AD18CAA79AED1,#眼部护肤#护肤#时尚#兰蔻小黑瓶发光眼霜,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7336929435376978715.mp3,,合集·黄雀在后
59138feb,抖音,https://www.douyin.com/video/7336854382077676841,梦什么没什么，怕什么来什么！老天爷你干嘛要为难我这棵手无缚鸡之力的小树啊！#圻夏夏 #兰蔻小黑瓶发光眼霜,2024/02/19,0,355830,5562,21024,17438,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oAgAG8lIbBE8AFnwgbnZLDCgDffq00DMLtzA9N~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=mUtO3Xy20RB03%2BrGfGMByVyk0W8%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250809224417C89030ACB2B42DF59613,#眼部护肤#护肤#时尚#兰蔻小黑瓶发光眼霜,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7336854714023414537.mp3,,合集·黄雀在后
1e3a8646,抖音,https://www.douyin.com/video/7303146158149406004,"“紫金现世，大 同 将至——我愿化作那道光——！”
@圻夏夏 
是我爱的佛爷，是我心疼的小七。
#谷围南亭 #仿妆 #艺术在抖音 #抖音青年艺术家计划#氛围感",2023/11/19,0,122943,3798,15635,6801,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/oMKEIReDg7DUs9CbAAnAAiWP9tlgaBhAM2Deb2~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=AzSL7qbqPlqgGQIxSHZNsxX31nE%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202508092244172E0826F88EF8C08A5F56,#二次元#抖音青年艺术家计划#艺术在抖音#氛围感#二次元衍生#谷围南亭#仿妆#cosplay,,圻夏夏,
f1ccd21d,抖音,https://www.douyin.com/video/7297634165053279551,"一场为月经污名化的平反。
没有不洁和污秽，愿大家坦然对待，勇破偏见。#圻夏夏 #自由点益生菌卫生巾",2023/11/05,0,537416,26404,101889,18281,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/e422ba862ede4399bb944576830802ad_1699112875~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=1HftrkimgTfs4gcbBaq3NFuRRl0%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250809224418371552FBDEB6798626E2,#日常vlog#自由点益生菌卫生巾#随拍#生活记录,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7297634214866520858.mp3,夏弃疾（下乡版）,合集·双夏脑洞大开系列
f5acf59a,抖音,https://www.douyin.com/video/7293798883212168489,恋爱嘛，还是要透过现象看本质～#圻夏夏#兰蔻水粉底,2023/10/25,0,716652,12825,34636,14922,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/44fce20eb49c40a8bcae05ab4e26a945_1698219952~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=%2FbI2EJ%2F5cckaw1hq76W50CXCeMM%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250809224418A057955D811E9FFBDCD8,#兰蔻水粉底#电视剧剪辑#影视#影视剪辑,https://sf5-hl-cdn-tos.douyinstatic.com/obj/tos-cn-ve-2774/f774c0329c6244698c6915fde1c59f9b,,
46002ded,抖音,https://www.douyin.com/video/7285301934817283347,"设定：污染后的末日来临，某反人类叛逃组织私自进行活体寄生实验。
实验室中，存活下来的最后一只被群体寄生的试验体，发生了变异…
#圻夏夏",2023/10/02,0,2507785,252184,1024673,117123,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/8ed0676b10624fa8b2bc1e4e5af754c0_1696241557~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=lHjibmQJWmShQH8n96AzOZ42Ztw%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250809224419217B50DB4B86DD929953,#二次元衍生#二次元#汉服,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7285301994220358458.mp3,夏弃疾（下乡版）,合集·双夏脑洞大开系列
b8dc1ac4,抖音,https://www.douyin.com/video/7283110088489962791,既然你于我有救命之恩，那不如你以身相许。#兰蔻小黑瓶发光眼霜 #致闪闪发光的夜 #圻夏夏,2023/09/27,0,698433,39173,99862,32215,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/cdb3faae11854083adb5da64ebf1d564_1695731351~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=P0oI%2B%2Fb1PKE2HtrfnpWERubIzdQ%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2025080922442015A8F0391E0C891F658D,#致闪闪发光的夜#兰蔻小黑瓶发光眼霜#电视剧剪辑#影视#影视剪辑,https://sf5-hl-cdn-tos.douyinstatic.com/obj/tos-cn-ve-2774/oopfz5AfbFQMcDDbQnzGcQC2oDBaeaRMd6AoUX,,合集·黄雀在后
22327b0b,抖音,https://www.douyin.com/video/7281618427838483753,救救我，不要丢下我。#圻夏夏 #核污染水排海计划,2023/09/22,0,269258,2851,10251,8314,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/a71d7d39639b4fa59015a49d943eac63_1695383920~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=IMwxp0Q3zwe04vs0V72UWWyGAls%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202508092244205C1CCB6E2464318C6FAD,#摄影#核污染水排海计划#随拍#水下摄影,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7281618497686391608.mp3,夏弃疾（下乡版）,合集·双夏脑洞大开系列
138a9ba9,抖音,https://www.douyin.com/video/7280487616850464040,"“腐烂的，发霉的，无人可怜的。”@圻夏夏 
手机花絮，拍完晚上就吃鱼了hh 
#艺术在抖音 #抖音青年艺术家计划#核污水 #环境保护 #怪诞美学",2023/09/19,0,1308245,37491,198032,104558,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/10059aa7a7c546b38bc97e3f49ead405_1695120630~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=Wqzns0MbyWNrL5OwAmcAJ6XP1tQ%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2025080922442021814800C979D0FEF6F4,#摄影#抖音青年艺术家计划#艺术在抖音#怪诞美学#随拍#核污水#摄影写真,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7280487671128951607.mp3,圻夏夏,合集·在末日之前
910a6436,抖音,https://www.douyin.com/video/7264199600532245814,"说起来，我们虽然没有血缘关系，但都流着黑色的血呢～#圻夏夏 #玖柯9k #伪骨科 
（杀人魔姐弟的恋爱日常）",2023/08/06,0,78286,1111,1711,2862,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/e21e4021004c4d8281e79b9ee117988f_1691328282~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=Qe1HZbjuNcHb%2F%2FisMY52nIlVjqU%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250809224421D2348A20C7B1368F6054,#电视剧剪辑#影视#影视剪辑#玖柯9k#伪骨科,,,
4e66cb4c,抖音,https://www.douyin.com/video/7255618260693994806,这便是，最后一课。#圻夏夏 #锦超#崩坏星穹铁道,2023/07/14,0,51918,1715,1781,1727,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/fe50d166ce3e4954acfd4f01ccc975a0_1689330299~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=NcSuIkxwRvxYEfK4LMnWQTZemY8%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250809224422578CB65546804EC7261F,#锦超#二次元#二次元衍生#崩坏星穹铁道#cosplay,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7255618378088450873.mp3,,
59502bfe,抖音,https://www.douyin.com/video/7254857955244248372,“海底星空跟我一起去看啊，笨蛋……”#圣微 #圻夏夏 #消失的她 #女性力量 #互相救赎,2023/07/12,0,47454,1431,3158,2502,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/51263693cc5149b3b9b7053da5528744_1689153261~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=66DtqFCnEOmULMrWLv0qJu53qt4%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2025080922442280F9F49807DE8D02C211,#女性力量#电视剧剪辑#影视#影视剪辑#互相救赎#圻夏夏#消失的她,,"圻夏夏,思思sr_",
71ba1ef1,抖音,https://www.douyin.com/video/7249663820841389344,"我曾以为的是青梅竹马、两情相悦的情意，可回过神来，只剩自己被困在名为他爱我的牢笼里。
他遵守了约定。
可是，他不爱我啊。
#圻夏夏 #锦超 #朝鲜族服装",2023/06/28,0,61056,687,1362,1503,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/4d0daa1ea3f640049db0b8e68e9379d6_1687943909~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=bC4p7%2BFhRSJhO86%2Bsw%2Fd%2F7pWloc%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250809224423B4BEAB3289AB34C51497,#摄影#锦超#朝鲜族服装#随拍#摄影写真,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7193299853031344933.mp3,,
db63289b,抖音,https://www.douyin.com/video/7247062842317311265,"我们就停在此刻吧，万般圆满，已是最好的结尾。
#圻夏夏 #锦超#朝鲜族",2023/06/21,0,53381,588,596,731,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/5eaa9f038e744c16849986e9f0748b07_1687338322~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=uRMZ6ed3DpEJHiD9QPfQuryPSc4%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202508092244230BC9D8BFA94BA3EDC8EB,#锦超#二次元#汉服#朝鲜族#二次元衍生,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7247062891873028901.mp3,,
c31a596f,抖音,https://www.douyin.com/video/7241851616138169632,恣意踏浪，从早到晚自信控场！#美力不设限 ，我在@雅诗兰黛  抖音直播局等你！,2023/06/08,0,41445,361,547,1959,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/0505f60691264e20b517c384309ec0f0_1686124984~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=6UFsYw3676LGMFSQPYJEKM3TDqo%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250809224424B793B2697AD3E09CB7EC,#护肤其他#护肤#时尚#美力不设限,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7241851656026000186.mp3,,
a69a0852,抖音,https://www.douyin.com/video/7240024084594117927,区区小妖！本大师出马，还能逮不到你了？！#圻夏夏#德佑湿厕纸 #德佑净化三步曲,2023/06/02,0,493395,8008,9273,20599,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/7536b3f6b62b42609d3e963a1ef0208c_1685699479~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=blW4%2FAINlj1i2nkFoWWW4iIlX0M%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2025080922442451F0858E4140D1941C04,#家具家电#德佑湿厕纸#猎奇好物#德佑净化三步曲#居家,https://sf5-hl-ali-cdn-tos.douyinstatic.com/obj/ies-music/7240024139359521594.mp3,,
d0c4989f,抖音,https://www.douyin.com/video/7238955276374674721,啊！真是诡计多端的…#年轻别纹粉就丸了#百雀羚淡纹帧颜霜#多效抗纹大神#圻夏夏#锦超,2023/05/31,0,213465,3000,7636,8901,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/a7015a1e8c0a43c880714f99e5eec0fd_1685450643~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=yvbPAyqte%2FLk%2FzehX2p%2BST3EofI%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2025080922442679840067B17ECC881184,#锦超#多效抗纹大神#面部护肤#百雀羚淡纹帧颜霜#护肤#时尚#年轻别纹粉就丸了,https://sf5-hl-ali-cdn-tos.douyinstatic.com/obj/ies-music/7238955325948857144.mp3,,合集·我的小说男友
017ced02,抖音,https://www.douyin.com/video/7233702738201185547,狐狸和猫的争宠日常。看来是狐狸更甚一筹～！#圻夏夏 #锦超,2023/05/16,0,138213,2010,4218,3953,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/8b12f3e6ce7b44aa8db4a08aaac56b0c_1684227678~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=xJ%2BX9X%2BrBMtW05l6zR7a2BoGtMc%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2025080922442698E0850D7AF2508B8190,#二次元衍生#锦超#二次元#汉服,,,合集·白里安姝
1278c76c,抖音,https://www.douyin.com/video/7224435388885077286,"人菜瘾大嘛…
（天呐怎么办啊，好像每天都会多爱白里一点点诶！）#圻夏夏 #锦超",2023/04/21,0,161647,3676,6601,4316,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/7195c94eab6243018d380c54c0e5234d_1682069954~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=qEBO5PbqongNHoU%2Fbi6%2Fx0N8YP4%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202508092244262FBC484A782666FC2B2A,#二次元衍生#锦超#二次元#汉服,,,
ebef2abd,抖音,https://www.douyin.com/video/7219542303730421024,原来小时候救了我的那个人，是你。 #圻夏夏 #锦超#梦幻西游#梦幻西游电脑版,2023/04/08,0,858698,12568,21535,29381,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/38c56892ce4243c8ae77e7bf5d8d55d0_1680930731~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=2rdOcvYwMqtgpcSBNE2VgZXRelk%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250809224427DC9C315E16B4B8842530,#锦超#剧情演绎#梦幻西游电脑版#梦幻西游#古风#剧情,https://sf3-cdn-tos.douyinstatic.com/obj/tos-cn-ve-2774/273bffe12a8f464f83f788e21e44ff48,,
2f4ccabb,抖音,https://www.douyin.com/video/7216896081903242507,从一开始我想偷的…就只有你的心啊。#圻夏夏 #锦超,2023/04/01,0,487021,17517,31135,19144,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/e05f1bc01930472eb901c4e49ddaa497_1680314571~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=RErE5yHw2UVusaOV0LjbqmE7dWE%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250809224427A6C5485326823CFB4CEE,#古风#剧情#剧情演绎#锦超,,,
045f7402,抖音,https://www.douyin.com/video/7213728221055962407,我说怎么总遇不到桃花呢！原来我的意中人早就出现了～虽然他，偶尔是只猫…@梦幻西游手游 #梦幻西游手游 #梦幻西游手游周年庆#圻夏夏 #锦超,2023/03/23,0,113802,1834,4911,3105,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/085c44600eb74ffd9755ccb2db5a8695_1679576997~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=re%2FB2oLR%2FNPOODarpktytUfqbiA%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202508092244280EC527542842E987F861,#锦超#梦幻西游手游周年庆#剧情演绎#其他剧情#剧情#梦幻西游手游,,,
68144b0e,抖音,https://www.douyin.com/video/7207362314520120579,"你这么狠毒是跟谁学的？
哦，原来是跟我学的～
#圻夏夏 #锦超 #短剧东栏雪",2023/03/06,0,251493,8954,22856,14916,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/9d7ac8408d98427cbac25d1d2f8caa0f_1678094825~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1755957600&x-signature=uwD5i56%2FekXr1c%2FjOT2TXaks%2BvU%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202508092244284319A331545B5B8B52BC,#锦超#电视剧剪辑#影视#影视剪辑#短剧东栏雪,,,合集·东栏雪物料
