link_id,platform,pubdate,title,tags,co_operators,related_series,cluster,final_series,method
2dbc6d3a,小红书,2021/08/30,"你猜猜,你抓到的,是仙子还是妖怪?",,,,0.0,cluster_0,cluster
acd36e31,小红书,2021/08/26,终究只是我们大梦了一场...,#古风视频,,,0.0,cluster_0,cluster
c7bef5ff,小红书,2021/08/24,"这世间我来过一趟,还能遇见你...",#古风视频#花皙蔻,,,0.0,cluster_0,cluster
1fc47dda,小红书,2021/08/20,长久的爱意从来不是单向奔赴,#香膏#三兔香膏,,,0.0,cluster_0,cluster
15d6c49c,小红书,2021/08/18,(存档)GB真是令人上头的文学,#古风视频,,,0.0,cluster_0,cluster
f117e3a9,小红书,2021/08/14,"(预告)你是什么东西,也配来问我",#古风视频,,,0.0,cluster_0,cluster
53249a9e,小红书,2021/08/13,"我永远记得,你...来过",#一生锁爱永结同心#古风视频,,,0.0,cluster_0,cluster
1b07b7d4,小红书,2021/08/12,(打戏)裂缝,#古风视频,,,0.0,cluster_0,cluster
6e9a9d0e,小红书,2021/08/10,"(预告)阿爹说的没错,女追男隔层纱",#古风视频,,,0.0,cluster_0,cluster
74c05bea,小红书,2021/08/08,好久没有画过女团妆了!爱了爱了,#每日穿搭,,,0.0,cluster_0,cluster
6716dd93,小红书,2021/08/06,(预告)自己爱上自己是种什么样的体验,#古风视频,,,4.0,cluster_4,cluster
4eca453f,小红书,2021/08/04,"你不哄哄我吗?好吧别生气,我自己哄还不行嘛",#古风视频,,,4.0,cluster_4,cluster
bd91bd17,小红书,2021/08/03,一个黑帮大佬为爱成奴的小故事,#国风美人,,,0.0,cluster_0,cluster
786a033b,小红书,2021/07/26,这个故事到底该有怎么样的结局呢?,,,,0.0,cluster_0,cluster
9c41029d,小红书,2021/07/24,这次是一个痞帅的小将军,,,,0.0,cluster_0,cluster
4ac4f3e8,小红书,2021/07/23,小兔子要去哪玩儿?带着我呗,,,,0.0,cluster_0,cluster
6cfbd841,小红书,2021/07/22,蒙眼让本就近视的我雪上加霜!,,,,0.0,cluster_0,cluster
40caec71,小红书,2021/07/20,(芙清预告)看个视频清凉一下吧,,,,0.0,cluster_0,cluster
4562df59,小红书,2021/07/18,"殊途,殊途...",,,,0.0,cluster_0,cluster
74cd5202,小红书,2021/07/15,是夏天的荷塘呀,,,,0.0,cluster_0,cluster
af865478,小红书,2021/07/12,"迷人而危险,来自于对权力的欲望和野心",,,,0.0,cluster_0,cluster
1647bc1e,小红书,2021/07/10,"闪现bw,今天是个忧郁的帅哥",,,,0.0,cluster_0,cluster
0fa9bc53,小红书,2021/07/06,一个小合集。我不愧是人间bebe机,,,,0.0,cluster_0,cluster
9cbd20a3,小红书,2021/07/05,"狗狗都有甲了,你呢?",,,,0.0,cluster_0,cluster
d7599a18,小红书,2021/07/04,"神救不了你,唯有自救",,,,0.0,cluster_0,cluster
5cfdc45a,小红书,2021/07/02,原来竟只是我一人的执念罢了,,,,0.0,cluster_0,cluster
46743f8b,小红书,2021/06/29,情之一字啊...,,,,0.0,cluster_0,cluster
b587d0ae,小红书,2021/06/20,"公主,我来带你走”“好",,,,0.0,cluster_0,cluster
595aafc9,小红书,2021/06/19,"故事的结局,也许...",,,,0.0,cluster_0,cluster
5314d17d,小红书,2021/06/13,这个bgm不剪不是人!,,,,0.0,cluster_0,cluster
8d7fd26a,小红书,2021/06/13,"人生苦短,何妨一试",,,,0.0,cluster_0,cluster
bf918745,小红书,2021/06/11,"当爱恨情仇,都化乌有",,,,0.0,cluster_0,cluster
3d802680,小红书,2021/06/09,"没有纯,只有御",,,,0.0,cluster_0,cluster
9fd0ace5,小红书,2021/06/08,"这次,谁是猎物?",,,,0.0,cluster_0,cluster
cea30671,小红书,2021/06/05,"下辈子吧,下辈子...",,,,0.0,cluster_0,cluster
96f94bdc,小红书,2021/06/02,"我输就输在,我才是动了真心的那个",,,,0.0,cluster_0,cluster
9c378871,小红书,2021/05/31,"一介凡人,竟敢弑神",,,,0.0,cluster_0,cluster
ee403ef3,小红书,2021/05/31,后妈即视感,,,,0.0,cluster_0,cluster
1ee198e5,小红书,2021/05/28,眼花缭乱,,,,0.0,cluster_0,cluster
1e458319,小红书,2021/05/26,还记得这个回眸吗?,,,,0.0,cluster_0,cluster
ff7a2580,快手,2021/05/21,我这种恶鬼怎么会有心呢”“我的给你,,知竹zZ,,2.0,cluster_2,cluster
37ff45c4,快手,2021/05/20,"抓到一只小白兔。 (本来是发苦糖的,想想今天还是给大家发个甜的吧!)",,,,0.0,cluster_0,cluster
a1486eb0,快手,2020/11/27,为何偏偏要错过我呢,,,,0.0,cluster_0,cluster
762a0766,快手,2025/06/26,做我的小狗!,#互动影游#盛世天下,,,0.0,cluster_0,cluster
5539b5dd,快手,2025/04/10,"曾经我也以为,遇见你是我此生最幸运的事",#梦幻手游盘丝洞,,,0.0,cluster_0,cluster
a54aa150,快手,2025/04/01,"你在这,我又能逃去哪呢?",,,,0.0,cluster_0,cluster
5a799bc6,快手,2024/10/26,"你看我手无缚鸡之力的样子,怎么会杀人呢...",,,,2.0,cluster_2,cluster
97f2a3f0,快手,2024/10/15,"我哪也不去,就在这里等你",,,,0.0,cluster_0,cluster
3877ace6,快手,2024/10/13,你是哪里来的客人呀?,,,,0.0,cluster_0,cluster
73ac61d8,快手,2024/10/10,"能不能再见她一面,算我求你,周舟”听到曾经不可一世略带鄙夷的男声变得柔软且小心翼翼,周舟停下敲击键盘的手,漫不经心地托着下巴,孟麟看不见面具之下扬起的得逞的笑。“好,可你不再是白梦霖",#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
77a1c350,快手,2024/10/09,"爱人错过,就真的错过了吗... 我知道,我不再是她",#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
52956c15,快手,2024/10/08,"情之所至,假亦是真。 如果活着的机会只有一个,那么我死,你生",#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
f6b69db4,快手,2024/10/07,"不说出口的爱,就可以视而不见、自欺欺人",#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
6be1cc00,快手,2024/10/06,"我想你在这个世界能幸福,哪怕没有我",#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
d81bdde8,快手,2024/10/05,"一场心知肚明的错付,一个人的偏向注定无疾而终",#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
5c4c2b38,快手,2024/10/04,"我的蜡烛,灭了”“还有我",#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
61fb21ef,快手,2024/09/29,"她点亮了我的火把之后离去,我便用她留下的火种燃起蜡烛。”—顾月",#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
f9b1aa5d,快手,2024/09/28,"这个苦难总多降临的世道不可能一帆风顺,但此刻永远美好",#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
9d98f5b3,快手,2024/09/27,"我知道,你一定会来",#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
a3a36560,快手,2024/09/21,他在跟我?表表...表白?!,#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
a28a8571,快手,2024/09/20,"好险,好险...",#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
0d842f5e,快手,2024/09/15,解锁新地图—温馨的家,#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
635df798,快手,2024/09/14,雄竞才是正确方向!,#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
682fcc3f,快手,2024/09/13,这个程泽笙怎么怪怪的...看人瘆得慌,#浮华梦#快手星芒短剧,,,2.0,cluster_2,cluster
1472f391,快手,2024/09/08,开出游戏隐藏皮肤?她怎么穿什么都好看...,#浮华梦#快手星芒短剧,,,2.0,cluster_2,cluster
9c983bb0,快手,2024/09/07,"这攻略对象要么不来,要么一个接一个!烦不烦啊!",#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
1c26afbd,快手,2024/09/05,"她不喜欢他?!咳,我早猜到了!",#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
bc023472,快手,2024/09/03,第二个攻略对象终于出现!但剧情走向似乎有点不太对劲啊?,#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
de10a6b8,快手,2024/09/02,"男主是反派,女主脑子不正常,你们锁死吧,也好让我早点离开这个破游戏!",#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
381301c0,快手,2024/09/01,如果攻略对象是个反派...你还会继续吗?,#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
75b33ce8,快手,2024/08/31,...这就是恋爱脑吗?,#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
c369d201,快手,2024/08/30,威胁我?!我忍!我不跟你游戏人物较劲!一切为了通关!,#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
39e605ba,快手,2024/08/25,"到底是大灰狼装小白兔,还是小白兔装大灰狼?",#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
a2d95d18,快手,2024/08/25,"有人一开始口口声声说这只是一场游戏,结果怎么暗中处处留心",#短剧浮华梦,,,2.0,cluster_2,cluster
517cc40a,快手,2024/08/23,"男嘉宾一号登场,狗血三角恋开始了?",#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
55545a59,快手,2024/08/23,"就算是一场梦,就算未来不再相见,这一世,我只想守护好你@芝月",#短剧浮华梦,,,0.0,cluster_0,cluster
f4ca980a,快手,2024/08/18,一个恋爱游戏还有外挂?,#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
e410a222,快手,2024/08/17,"想洞房花烛是吧?来,你先看看我的拳头它硬不硬?",#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
02ace75f,快手,2024/08/16,"什么破老板,让你瞧不起纸片人的力量是吧?好好享受我为你定制的这场游戏吧",#浮华梦#快手星芒短剧,,,0.0,cluster_0,cluster
746c47ae,快手,2024/08/14,"紧握她的手,共赴乱世风雨",#浮华梦#浮华梦定档0816,,,0.0,cluster_0,cluster
16c801cc,快手,2024/07/20,"站在人生的十字路口,年轻人应该如何选择未来的方向?“80后”“90后”和“00后”的职业选择有什么不同?三代人看似不同的人生轨迹却有着相同的价值取向。或许人生不必按导航走,只要心有所向,便能乘风破浪",#生活有解,,,0.0,cluster_0,cluster
984a7049,快手,2024/03/15,"在这里,情爱是最不能信的东西",,,,0.0,cluster_0,cluster
2fb0c191,快手,2024/03/13,"后宫从不是目的,这天下才有意义",,,,0.0,cluster_0,cluster
ccdb63d8,快手,2023/12/27,自食恶果之时,#月白之时,,,0.0,cluster_0,cluster
0c7a7f64,快手,2023/12/23,"从变成人类的那刻起,我便已在等待这一刻的牺牲",#月白之时,,,0.0,cluster_0,cluster
b42e69e8,快手,2023/12/22,"她逃,他追,他们已插翅难飞?",#月白之时,,,0.0,cluster_0,cluster
a26d4a7a,快手,2023/12/20,"只怪我自己有眼无珠,没看见你伪善面具之下的丑恶嘴脸",#月白之时,,,4.0,cluster_4,cluster
92137ede,快手,2023/12/16,家人没谁懂啊!白语居然亲自来找我帮忙!(如果烦人精没跟来就更好了!),#月白之时,,,0.0,cluster_0,cluster
b24ad7f8,快手,2023/12/15,"利欲熏心之人,必自咽苦果",#月白之时,,,0.0,cluster_0,cluster
4ea262fa,快手,2023/12/13,"对不起,让你有了希望又失望",#月白之时,,,0.0,cluster_0,cluster
2f09194b,快手,2023/12/09,神女的身份还是藏不住了吗...,#月白之时,,,0.0,cluster_0,cluster
fe69341b,快手,2023/12/06,"不用害怕,万事有我在你身后",#月白之时,,,0.0,cluster_0,cluster
29bd2906,快手,2023/12/01,"他上辈子一定是茶叶吧,技能点这么高!",#月白之时,,,0.0,cluster_0,cluster
150f5132,快手,2023/11/29,"我的好运,从遇见你那天就开始了",#月白之时,,,0.0,cluster_0,cluster
bca989fd,快手,2023/11/28,你才未成年!你们全家都未成年!,#月白之时,,,0.0,cluster_0,cluster
cdfaba25,快手,2023/11/27,"别想了,我才是她的白月光!",#月白之时,,,0.0,cluster_0,cluster
2425ac46,快手,2023/11/25,求助:怎么赶走这个电灯泡?安总在线等!,#月白之时,,,2.0,cluster_2,cluster
0df49263,快手,2023/11/24,"回不去的大海,还有尚未完成的责任",#月白之时,,,0.0,cluster_0,cluster
a07b5cd4,快手,2023/11/23,"三人行,必有电灯泡!",#月白之时,,,0.0,cluster_0,cluster
311a3411,快手,2023/11/20,偶像、姐姐、讨厌鬼,#月白之时,,,0.0,cluster_0,cluster
86cf0824,快手,2023/11/20,美人鱼特工上岸!所以三个人的世界终究是太拥挤了吗?,#月白之时,,,0.0,cluster_0,cluster
161e2cee,快手,2023/11/05,"一场为月经污名化的平反。 本就没有什么不洁污秽,愿大家坦然对待,勇破偏见",,,,0.0,cluster_0,cluster
e88d287b,快手,2023/10/25,"恋爱嘛,总要透过现象看本质",,,,0.0,cluster_0,cluster
8efa7cfe,快手,2023/10/02,"设定:污染后的末日来临,某反人类叛逃组织私自进行活体寄生实验。实验室中,存活下来的最后一只,被群体寄生的虫女试验体,发生了变异... 策划: (下乡版) 妆造",,"夏弃疾(下乡版),燕子坞主",,0.0,cluster_0,cluster
da2f86cc,快手,2023/09/27,"既然你于我有救命之恩,那不如你以身相许",,,,0.0,cluster_0,cluster
9ccdc2ca,快手,2023/09/22,"救救我,不要丢下我。 策划: (下乡版)",#核污染,夏弃疾(下乡版),,0.0,cluster_0,cluster
efc1ae5e,快手,2023/08/22,"自你之后,我再没相信过她人",,,,0.0,cluster_0,cluster
d101b909,快手,2023/08/10,"现在回想起《长公主在上》的拍摄过程依旧历历在目,那时候长公主脚下的地板是翘的,衣服是破的,但我们要拍好这部短剧的心是真的,我想这也是长公主受到那么多粉丝朋友喜爱的原因吧",#2023光合创作者大会#老铁说#热爱让收获更多,,,0.0,cluster_0,cluster
60808a59,快手,2023/08/09,明天直播见,#2023光合创作者大会#老铁说,,,0.0,cluster_0,cluster
17cfbfae,快手,2023/08/08,回忆杀,#2023光合创作者大会#我为光合代言#热爱让收获更多,,,0.0,cluster_0,cluster
6eeefd9d,快手,2023/08/06,"(伪骨科)虽然没有血缘关系,却都流着黑色的血呢",,,,0.0,cluster_0,cluster
95ba8f15,快手,2023/07/14,这便是最后一课,,,,0.0,cluster_0,cluster
a32e6859,快手,2023/07/12,"可惜故事已经发生,可惜我无法改写",,,,0.0,cluster_0,cluster
7b7b9ecd,快手,2023/07/08,"是以旁观者清,却发现自己早已身在局中。、荣荣",,"团子,小瑜,杨老麦,千里明,青蛙",,0.0,cluster_0,cluster
ad95d5f6,快手,2023/06/28,"我曾以为的是青梅竹马、两情相悦的情意,可回过神来,只剩自己被困在名为他爱我的牢笼里。 而他,只是遵守了约定",,,,4.0,cluster_4,cluster
2fc78b64,快手,2023/06/21,"我们就停在此刻吧,万般圆满,已是最好的结尾",,,,0.0,cluster_0,cluster
fd184af1,快手,2023/06/02,"区区小妖,本大师出马,还能拿不下你了?!",,,,0.0,cluster_0,cluster
ad8dd669,快手,2023/05/31,真是诡计多端的...,,,,0.0,cluster_0,cluster
093f247f,快手,2023/04/21,人菜瘾大罢了,,,,0.0,cluster_0,cluster
f373e4cd,快手,2023/04/18,查收4亿福利,,,,0.0,cluster_0,cluster
84125d23,快手,2023/04/12,偷偷去剧组打了一个小工~ 祝长月大爆,#长月烬明,,,0.0,cluster_0,cluster
ba3cfa95,快手,2023/04/08,"我居然到最后才想起...原来小时候救了我的那个人,是你",,,,0.0,cluster_0,cluster
56e32527,快手,2023/04/01,一个平平无奇的偷心盗贼罢了,,,,0.0,cluster_0,cluster
d7c23296,快手,2023/03/22,"我爱你,是无人知晓的秘密。包括我自己...",#东栏雪,,,4.0,cluster_4,cluster
48b5d7bb,快手,2023/03/14,"或许我之于你,只是交易和利用的棋子...但你对于我而言,却是这世间仅有的温暖,如荒漠甘霖、雪中箩炭",#短剧东栏雪,,,0.0,cluster_0,cluster
c4e6ce62,快手,2023/03/04,"你这么狠毒跟谁学的? 哦,原来是跟我学的",,,,0.0,cluster_0,cluster
4acd98c3,快手,2023/03/02,"我以为我会一直一个人,从深渊到地狱...可你却说你要一直陪着我",#东栏雪#短剧东栏雪,,,0.0,cluster_0,cluster
e57e4935,快手,2023/02/22,"我喜欢你,只因为你是你啊",,,,0.0,cluster_0,cluster
8cac07d5,快手,2023/02/16,"我好像在等见到你的这一刻,等了很久",,,,0.0,cluster_0,cluster
6cfc4739,快手,2023/02/01,"乱臣贼子又如何,我要的是赢",,,,0.0,cluster_0,cluster
a0c6381b,快手,2023/01/29,"不把水搅浑,还怎么看好戏呢?",,,,2.0,cluster_2,cluster
f04a5fa1,快手,2023/01/20,"愿得长如此,年年物候新",#以不变应万变#兰蔻二代小黑瓶,,,0.0,cluster_0,cluster
748faafb,快手,2022/12/21,"五皇子也不会想到,在他死后自己捧在手心宠爱的妹妹会不择手段成为他,外界传言五皇子久病过后性情大变,曾经的温润不在,如今只剩狠戾凶残。 谁也不知那仇恨钻心夜夜萦绕,她无法忘记",,,,4.0,cluster_4,cluster
2dcf9bef,快手,2022/12/08,"阿七,我带你去看十里樱花",,,,0.0,cluster_0,cluster
9c996ec9,快手,2022/12/01,去年拍的电影终于要上啦!,,,,0.0,cluster_0,cluster
9707af42,快手,2022/11/20,你知道兰因絮果这句话吗?,,,,0.0,cluster_0,cluster
50cd315d,快手,2022/11/18,"猜猜我们的相遇,会是是什么故事?",,,,0.0,cluster_0,cluster
4eafc3eb,快手,2022/11/11,回国复仇的恶女!,,,,0.0,cluster_0,cluster
cf4cb1a5,快手,2022/11/02,浑身上下就只有嘴是硬的嘛?,#秋日暴击,,,0.0,cluster_0,cluster
8df4bad1,快手,2022/10/03,"同样的招数我都用几百年了,你怎么次次都上当啊",,,,2.0,cluster_2,cluster
8d6993c0,快手,2022/10/02,"若非要说这世上有什么难解的题,那就是三皇子的心思了吧",#秋日暴击,,,0.0,cluster_0,cluster
cd7faf62,快手,2022/09/30,"骗你是情理之中,爱上你在意料之外。 于我而言,你已是最珍贵的存在",#秋日暴击,,,0.0,cluster_0,cluster
396c8997,快手,2022/09/09,"抓到你的心了哦,魔君大人",,,,0.0,cluster_0,cluster
dc45d498,快手,2022/08/30,"门口那个算命很准的老头可说了,你和我啊就是天造地设的一对!所以林然,你跑不掉的!",,,,0.0,cluster_0,cluster
c8fef99c,快手,2022/08/07,"若不是师父自愿,凭我的本事又怎能困得住你?事到如今,师父为何还不愿承认自己是爱我的?",,,,4.0,cluster_4,cluster
2f1258dc,快手,2022/08/05,你你你你怎么能用我的身体做这种事!,,,,2.0,cluster_2,cluster
4a3a2a35,快手,2022/08/01,我们怎么会走到今天这个地步呢?,,,,2.0,cluster_2,cluster
b6260938,快手,2022/07/28,热烈的爱总会有被回应的一天吧,,,,0.0,cluster_0,cluster
ee9cd88d,快手,2022/07/25,"【答案之书|红色芍药篇(三)】爱意只是深藏,而从未消散。过程可能曲折,但结局依旧美好",,,,0.0,cluster_0,cluster
39943466,快手,2022/07/23,"【答案之书|红色芍药篇(二)】试问,谁能拒绝直球弟弟的表白呢?!",,,,0.0,cluster_0,cluster
0c399f86,快手,2022/07/22,我终于在打戏里站起来了!,,,,0.0,cluster_0,cluster
ff14a574,快手,2022/07/20,"拥抱就不用了吧,他会不高兴的",,,,0.0,cluster_0,cluster
7b848d2b,快手,2022/07/20,"【答案之书|红色芍药篇(一)】听说只要虔诚地发问,答案之书就会有所回应?",,,,0.0,cluster_0,cluster
9fb06f89,快手,2022/07/17,"(预告二)欢迎来到答案之书~你好啊,有缘人",,,,0.0,cluster_0,cluster
ab53a2da,快手,2022/07/15,"(预告一)好想她能多在乎我一点,就像我这么这么在乎她一样",,,,0.0,cluster_0,cluster
5ffa495c,快手,2022/06/19,"小世子不喜欢我吗?没关系~本郡主就喜欢强扭的瓜,万一它甜呢!",,,,0.0,cluster_0,cluster
2fa601b5,快手,2022/06/09,"别怕,以后有我。”不会食言",,,,0.0,cluster_0,cluster
f22c5ea7,快手,2022/05/21,"你又何必吃自己的醋呢,魔君大人",,,,4.0,cluster_4,cluster
683b396c,快手,2022/05/18,"先生不必见外,如今你的就是我的,我的就是你的呀!",,,,0.0,cluster_0,cluster
d95692bf,快手,2022/05/16,"虽是自私了一些,但你身上有光,我想将它生生世世系在身旁",,,,0.0,cluster_0,cluster
4c390031,快手,2022/05/10,"我从不信天命,我只相信命运要握在自己手里",,,,4.0,cluster_4,cluster
0989c823,快手,2022/05/03,"其实吧,恋爱这种事情,也是需要学习进步的~虽然口嫌但是体正啊!",,,,0.0,cluster_0,cluster
242f3b31,快手,2022/04/30,"道歉只是表现形式,而爱你才是本质啊",,,,0.0,cluster_0,cluster
66b56830,快手,2022/04/25,"(ysl预告番外5)夕阳里藏着爱意,如果可以的话,在春天见一面吧",,,,0.0,cluster_0,cluster
45466ede,快手,2022/04/11,"(ysl番外3?你这是要打架的意思吗,老东西?)",,,,0.0,cluster_0,cluster
7951f977,快手,2022/04/06,"(妖与仙番外1)“怎么小仙君不喜欢我穿这身衣服吗?”“小仙君可是想她了?”“小仙君不要不开心了,看看我吧,反正我与她一模一样啊”“小仙君若不吃这糕点,我可要亲自喂你吃了",,锦超,,0.0,cluster_0,cluster
10f03959,快手,2022/04/04,又双叒叕打起来了!,,,,0.0,cluster_0,cluster
24d66681,快手,2022/04/02,"(恶人组)不想你入地狱的人是我,可拖你入地狱的人也是我。:@",,知竹zZ,,0.0,cluster_0,cluster
33f62d40,快手,2022/04/01,"(预告)我知道殿下从未动心,所以,我也是",,,,0.0,cluster_0,cluster
e15c746f,快手,2022/03/29,"即使我变成了她的样子,但始终学不像她。 原来...我无法学会的,只是她不爱你的样子",,,,0.0,cluster_0,cluster
7d6d6124,快手,2022/03/20,"爱你的人,终会回到你身边",,,,0.0,cluster_0,cluster
4bd39f46,快手,2022/03/18,"(预告二)即使知道了结果,还是会飞蛾扑火吗?",,,,0.0,cluster_0,cluster
c38b6a9d,快手,2022/03/16,(预告一)那...我们约定好了!,,,,0.0,cluster_0,cluster
5dc3f9d5,快手,2022/03/09,那你打算如何伺候我呀?,#长公主在上全员戏精#长公主在上,,,0.0,cluster_0,cluster
47a0e9c0,快手,2022/03/08,一个花絮,#长公主在上,,,0.0,cluster_0,cluster
49139416,快手,2022/02/26,你动心了,#长公主在上,,,0.0,cluster_0,cluster
992f77e7,快手,2022/02/21,"若不是私心,我怎会奉你为主? 如今既得不到,那便也无需伪装了",,锦超,,0.0,cluster_0,cluster
7875eca1,快手,2022/02/15,"为何这么久才放本君出来,是看上那小子了?”“怎么会,只是觉得有趣罢了",,,,2.0,cluster_2,cluster
db9f13f5,快手,2022/02/12,"顾玄清一把推开了公主,并对皇上说,“这是另外的价钱",#长公主在上,,,0.0,cluster_0,cluster
825f8cd6,快手,2022/02/11,"真的好喜欢小仙君啊”“那我来帮你,可好?",,,,0.0,cluster_0,cluster
be65965b,快手,2022/02/05,"是啊,就不该轻易把心交出去。 (开播了大家赶紧去看,观看指路@知竹zZ )",#长公主在上,,,0.0,cluster_0,cluster
50065f58,快手,2022/02/03,不过是戏如人生罢了,#黑爪香水,,,0.0,cluster_0,cluster
ffbf3a8c,快手,2022/01/30,"喂喂喂,好歹我们也不是一般的关系,不要这么凶吧?”“怎么了?那天没动手你后悔了?”“那天晚上啊...我可舍不得”:、 喵喵",#冬日暴击,"朵声,玖柯9k,思思Sr,汉服梳妆",,0.0,cluster_0,cluster
3d5d34b2,快手,2022/01/28,"我知道我的手段其实并不高明,我只是赌赢了。赌你,是真的爱我",#冬日暴击,,,0.0,cluster_0,cluster
5c9d984b,快手,2022/01/26,"如果是去见你,我一定会用跑的",#冬日暴击,,,0.0,cluster_0,cluster
bd29641b,快手,2022/01/19,"所以,契约的存在是因为喜欢啊,印记的出现不是意外,而是因为我心动了",#情人节礼物#ysl1966#YSL情人节,,,0.0,cluster_0,cluster
695423d7,快手,2022/01/07,"所以姻缘嘛,上天既然安排了,就总会让我们相遇的",,,,0.0,cluster_0,cluster
09eecf57,快手,2022/01/01,"只要你有心,我就能得到",,,,0.0,cluster_0,cluster
94f3ad1d,快手,2021/12/29,"我以为你是真实的,可只是梦吗...",,,,0.0,cluster_0,cluster
2db85740,快手,2021/12/22,"许是从一开始,在花树相遇的那刻起,便都错了...",,锦超,,0.0,cluster_0,cluster
52a1ced4,快手,2021/12/14,"(ysl番外2)总感觉他生气了,但他为什么生气啊!看美人跳舞不应该是件高兴的事吗?",,锦超,,0.0,cluster_0,cluster
6c1fef80,快手,2021/12/10,真是可笑啊...我竟然还以为有一瞬间你爱的会是我,,,,0.0,cluster_0,cluster
003ace99,快手,2021/12/07,"现在想来,过去的偏爱皆是为她,于我而言不过是一场笑话",,,,0.0,cluster_0,cluster
991f5e13,快手,2021/12/04,许是太过不甘与思念吧... 下一世的圆满化不开我这缕上一世的执念。 我自私的想让你记得我,#冰希黎大师精粹系列,锦超,,0.0,cluster_0,cluster
069d4933,快手,2021/12/03,"(ysl番外)做事情不可以三心二意哦~ (顺便在线等个配音,快艾特你们喜欢的声音博主来配!)",,锦超,,0.0,cluster_0,cluster
65cf3357,快手,2021/12/02,"我也不想带他回家的,可是他撒着娇叫我漂亮姐姐诶...",,,,0.0,cluster_0,cluster
a21ebde9,快手,2021/12/01,"所以说啊,男朋友还得是自己养大的才比较乖",#YSL302#YSL圣诞猎金派对,,,4.0,cluster_4,cluster
6e2324f5,快手,2021/11/26,"你亲了我,我就是你的人了!",,,,0.0,cluster_0,cluster
4b5673b8,快手,2021/11/18,"你心里清楚,我和她从来都是一个人。你爱她,却为何不能接受我?",,,,0.0,cluster_0,cluster
6c0a40be,快手,2021/11/16,善恶并存,,,,0.0,cluster_0,cluster
47f08b02,快手,2021/11/12,"你真以为自己是他了?你永远变不成你哥哥!”我从未对他发过这么大的火...只是恼他终究不是他,可自己还是爱上了他以外的人",#夫诸,,,4.0,cluster_4,cluster
127986d6,快手,2021/11/09,"抬头”他永远记得第一次来到偌大的皇宫,身着丧服的女人对他说的第一句话。“以后你就是他",,,,0.0,cluster_0,cluster
0c117e7e,快手,2021/11/01,"原来所谓相爱,从一开始便是错觉。 你不是他,我也成不了她。 所以,你还想我们相互欺骗到什么时候",,锦超,,0.0,cluster_0,cluster
eb45d53e,快手,2021/10/30,"终于,找到你了",,,,0.0,cluster_0,cluster
fd97b1b4,快手,2021/10/28,你喜欢她呀?就跟当初喜欢我一样?”“...你真以为我不会对你动手吗?”“你总是这么心慈手软,,,,0.0,cluster_0,cluster
adaafbf4,快手,2021/10/26,只是因为像她...而已吗,,,,0.0,cluster_0,cluster
d79634b2,快手,2021/10/24,"突然发现这个配音,好合适!",,,,0.0,cluster_0,cluster
4d240ad2,快手,2021/10/23,"传说中,那傣族雨林里有宝藏...",,,,0.0,cluster_0,cluster
ce7dcf61,快手,2021/10/22,私奔吧!,,,,0.0,cluster_0,cluster
4261098a,快手,2021/10/21,"这场赌局的输赢我不感兴趣,只是想看看你们的结局而已",,,,0.0,cluster_0,cluster
23f68426,快手,2021/10/18,"恨为剧毒,爱为解药",,,,0.0,cluster_0,cluster
0db4c101,快手,2021/10/14,"若真有这么一天,战场之上,我不幸被俘,还希望你能亲手了结我的性命",,,,0.0,cluster_0,cluster
5cf27f67,快手,2021/10/12,"主动一点嘛,万一你喜欢的人刚好也喜欢你呢!",,,,0.0,cluster_0,cluster
1069556f,快手,2021/10/07,"(三兔番外五)既然是我弄乱了你的心,那不然...你就来弄乱我的床吧",,,,0.0,cluster_0,cluster
6afb828f,快手,2021/10/05,"以后跟着我吧,小乞丐",,,,0.0,cluster_0,cluster
c5d4e794,快手,2021/10/03,"(三兔番外3)相信一见钟情吗?其实吧,见你的第一面我就想嫁给你了",,,,0.0,cluster_0,cluster
4c374a93,快手,2021/10/01,哥... 我可能没有办法和你一起回家了,,,,0.0,cluster_0,cluster
